PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,YEAR,QUARTER,MONTH,COVID_PERIOD,DATE
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,1,2,During Covid,2021-02-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,1,3,During Covid,2021-03-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,2,4,During Covid,2021-04-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,2,5,During Covid,2021-05-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,2,6,During Covid,2021-06-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,3,7,During Covid,2021-07-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,3,8,During Covid,2021-08-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,3,9,During Covid,2021-09-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,4,10,During Covid,2021-10-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,4,11,During Covid,2021-11-01
0.0,362.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,4,12,During Covid,2021-12-01
0.0,362.0,N8,National Air Cargo Group Inc d/ba National Airlines,12917,LCK,"Columbus, OH",OH,14512,RFD,"Rockford, IL",IL,2021,1,1,During Covid,2021-01-01
0.0,396.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,"Columbus, OH",OH,10135,ABE,"Allentown/Bethlehem/Easton, PA",PA,2021,4,11,During Covid,2021-11-01
0.0,401.0,27Q,"Jet Aviation Flight Services, Inc.",15016,STL,"St. Louis, MO",MO,13958,OSU,"Columbus, OH",OH,2021,2,6,During Covid,2021-06-01
0.0,402.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11066,CMH,"Columbus, OH",OH,11123,CPS,"St. Louis, MO",MO,2021,1,3,During Covid,2021-03-01
0.0,406.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,14100,PHL,"Philadelphia, PA",PA,2021,1,2,During Covid,2021-02-01
0.0,406.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,14100,PHL,"Philadelphia, PA",PA,2021,1,3,During Covid,2021-03-01
0.0,406.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,14100,PHL,"Philadelphia, PA",PA,2021,2,5,During Covid,2021-05-01
0.0,406.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,"Philadelphia, PA",PA,11066,CMH,"Columbus, OH",OH,2021,1,1,During Covid,2021-01-01
0.0,406.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,"Philadelphia, PA",PA,11066,CMH,"Columbus, OH",OH,2021,2,5,During Covid,2021-05-01
0.0,406.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,"Philadelphia, PA",PA,11066,CMH,"Columbus, OH",OH,2021,4,11,During Covid,2021-11-01
0.0,406.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,"Columbus, OH",OH,14100,PHL,"Philadelphia, PA",PA,2021,3,9,During Covid,2021-09-01
0.0,409.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14100,PHL,"Philadelphia, PA",PA,2021,4,12,During Covid,2021-12-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,1,1,During Covid,2021-01-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,1,3,During Covid,2021-03-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,2,4,During Covid,2021-04-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,2,5,During Covid,2021-05-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,2,6,During Covid,2021-06-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,3,7,During Covid,2021-07-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,3,8,During Covid,2021-08-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,3,9,During Covid,2021-09-01
0.0,409.0,5X,United Parcel Service,14100,PHL,"Philadelphia, PA",PA,12917,LCK,"Columbus, OH",OH,2021,4,10,During Covid,2021-10-01
0.0,409.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14100,PHL,"Philadelphia, PA",PA,2021,2,5,During Covid,2021-05-01
0.0,410.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11977,GRB,"Green Bay, WI",WI,2021,4,10,During Covid,2021-10-01
0.0,412.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,15096,SYR,"Syracuse, NY",NY,2021,4,12,During Covid,2021-12-01
0.0,417.0,5X,United Parcel Service,10868,CAE,"Columbia, SC",SC,12917,LCK,"Columbus, OH",OH,2021,1,1,During Covid,2021-01-01
0.0,417.0,5X,United Parcel Service,10868,CAE,"Columbia, SC",SC,12917,LCK,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,417.0,5X,United Parcel Service,10868,CAE,"Columbia, SC",SC,12917,LCK,"Columbus, OH",OH,2021,3,8,During Covid,2021-08-01
0.0,417.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,10868,CAE,"Columbia, SC",SC,2021,1,1,During Covid,2021-01-01
0.0,417.0,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,10868,CAE,"Columbia, SC",SC,2021,1,2,During Covid,2021-02-01
0.0,423.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,"Columbus, OH",OH,14397,QMA,"Kennesaw, GA",GA,2021,3,9,During Covid,2021-09-01
0.0,444.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,"Atlantic City, NJ",NJ,11066,CMH,"Columbus, OH",OH,2021,3,7,During Covid,2021-07-01
0.0,444.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,"Atlantic City, NJ",NJ,11066,CMH,"Columbus, OH",OH,2021,4,10,During Covid,2021-10-01
0.0,444.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,10158,ACY,"Atlantic City, NJ",NJ,2021,4,10,During Covid,2021-10-01
0.0,459.0,AMQ,Ameristar Air Cargo,12917,LCK,"Columbus, OH",OH,10298,ANB,"Anniston, AL",AL,2021,2,4,During Covid,2021-04-01
0.0,463.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,2,5,During Covid,2021-05-01
0.0,463.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,2,6,During Covid,2021-06-01
0.0,463.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,4,12,During Covid,2021-12-01
0.0,463.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,"Newark, NJ",NJ,11066,CMH,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,467.0,FX,Federal Express Corporation,11618,EWR,"Newark, NJ",NJ,12917,LCK,"Columbus, OH",OH,2021,3,7,During Covid,2021-07-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,1,3,During Covid,2021-03-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,2,4,During Covid,2021-04-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,2,5,During Covid,2021-05-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,2,6,During Covid,2021-06-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,3,7,During Covid,2021-07-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,3,8,During Covid,2021-08-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,3,9,During Covid,2021-09-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,4,10,During Covid,2021-10-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,4,11,During Covid,2021-11-01
0.0,467.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2021,4,12,During Covid,2021-12-01
0.0,469.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,"Teterboro, NJ",NJ,11066,CMH,"Columbus, OH",OH,2021,3,9,During Covid,2021-09-01
0.0,469.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,"Teterboro, NJ",NJ,11066,CMH,"Columbus, OH",OH,2021,4,11,During Covid,2021-11-01
0.0,476.0,GFQ,Gulf And Caribbean Cargo,11066,CMH,"Columbus, OH",OH,10380,ASN,"Talladega, AL",AL,2021,3,7,During Covid,2021-07-01
0.0,487.0,5X,United Parcel Service,12478,JFK,"New York, NY",NY,12917,LCK,"Columbus, OH",OH,2021,4,12,During Covid,2021-12-01
0.0,487.0,KAQ,Kalitta Air LLC,12478,JFK,"New York, NY",NY,12917,LCK,"Columbus, OH",OH,2021,2,4,During Covid,2021-04-01
0.0,487.0,KAQ,Kalitta Air LLC,12478,JFK,"New York, NY",NY,12917,LCK,"Columbus, OH",OH,2021,2,5,During Covid,2021-05-01
0.0,487.0,KAQ,Kalitta Air LLC,12478,JFK,"New York, NY",NY,12917,LCK,"Columbus, OH",OH,2021,2,6,During Covid,2021-06-01
0.0,487.0,KAQ,Kalitta Air LLC,12917,LCK,"Columbus, OH",OH,12478,JFK,"New York, NY",NY,2021,2,5,During Covid,2021-05-01
0.0,489.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,12197,HPN,"White Plains, NY",NY,2021,1,2,During Covid,2021-02-01
0.0,489.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,HPN,"White Plains, NY",NY,11066,CMH,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,489.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,"Columbus, OH",OH,12197,HPN,"White Plains, NY",NY,2021,4,11,During Covid,2021-11-01
0.0,489.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,"White Plains, NY",NY,11066,CMH,"Columbus, OH",OH,2021,4,11,During Covid,2021-11-01
0.0,503.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11764,FRG,"East Farmingdale, NY",NY,2021,3,9,During Covid,2021-09-01
0.0,503.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,"East Farmingdale, NY",NY,11066,CMH,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,503.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,"East Farmingdale, NY",NY,11066,CMH,"Columbus, OH",OH,2021,3,9,During Covid,2021-09-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,1,1,During Covid,2021-01-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,1,2,During Covid,2021-02-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,1,3,During Covid,2021-03-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,2,4,During Covid,2021-04-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,2,5,During Covid,2021-05-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,2,6,During Covid,2021-06-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,3,7,During Covid,2021-07-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,3,8,During Covid,2021-08-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,3,9,During Covid,2021-09-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,4,10,During Covid,2021-10-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,4,11,During Covid,2021-11-01
0.0,508.0,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,13244,MEM,"Memphis, TN",TN,2021,4,12,During Covid,2021-12-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,1,1,During Covid,2021-01-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,1,3,During Covid,2021-03-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,2,4,During Covid,2021-04-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,2,5,During Covid,2021-05-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,2,6,During Covid,2021-06-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,3,7,During Covid,2021-07-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,3,8,During Covid,2021-08-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,3,9,During Covid,2021-09-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,4,10,During Covid,2021-10-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,4,11,During Covid,2021-11-01
0.0,508.0,FX,Federal Express Corporation,13244,MEM,"Memphis, TN",TN,12917,LCK,"Columbus, OH",OH,2021,4,12,During Covid,2021-12-01
0.0,516.0,FX,Federal Express Corporation,10257,ALB,"Albany, NY",NY,12917,LCK,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,518.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,"Memphis, TN",TN,11066,CMH,"Columbus, OH",OH,2021,4,12,During Covid,2021-12-01
0.0,536.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15153,TCL,"Tuscaloosa, AL",AL,11066,CMH,"Columbus, OH",OH,2021,1,3,During Covid,2021-03-01
0.0,544.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,"Columbus, OH",OH,11728,FOK,"Westhampton, NY",NY,2021,4,12,During Covid,2021-12-01
0.0,544.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11728,FOK,"Westhampton, NY",NY,11066,CMH,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,565.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,13277,MGM,"Montgomery, AL",AL,2021,4,11,During Covid,2021-11-01
0.0,596.0,FX,Federal Express Corporation,10785,BTV,"Burlington, VT",VT,12917,LCK,"Columbus, OH",OH,2021,4,12,During Covid,2021-12-01
0.0,626.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,"Minneapolis, MN",MN,11066,CMH,"Columbus, OH",OH,2021,2,4,During Covid,2021-04-01
0.0,628.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,BED,"Bedford, MA",MA,11066,CMH,"Columbus, OH",OH,2021,2,4,During Covid,2021-04-01
0.0,628.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,BED,"Bedford, MA",MA,11066,CMH,"Columbus, OH",OH,2021,2,5,During Covid,2021-05-01
0.0,628.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,BED,"Bedford, MA",MA,11066,CMH,"Columbus, OH",OH,2021,4,10,During Covid,2021-10-01
0.0,628.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,10540,BED,"Bedford, MA",MA,2021,1,2,During Covid,2021-02-01
0.0,628.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,10540,BED,"Bedford, MA",MA,2021,3,9,During Covid,2021-09-01
0.0,628.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10540,BED,"Bedford, MA",MA,11066,CMH,"Columbus, OH",OH,2021,4,11,During Covid,2021-11-01
0.0,632.0,WN,Southwest Airlines Co.,13198,MCI,"Kansas City, MO",MO,11066,CMH,"Columbus, OH",OH,2021,4,12,During Covid,2021-12-01
0.0,632.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,13198,MCI,"Kansas City, MO",MO,2021,3,9,During Covid,2021-09-01
0.0,640.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,10721,BOS,"Boston, MA",MA,2021,3,9,During Covid,2021-09-01
0.0,646.0,5X,United Parcel Service,10721,BOS,"Boston, MA",MA,12917,LCK,"Columbus, OH",OH,2021,4,12,During Covid,2021-12-01
0.0,659.0,GCA,"Global Crossing Airlines, Inc.",12451,JAX,"Jacksonville, FL",FL,11066,CMH,"Columbus, OH",OH,2021,4,12,During Covid,2021-12-01
0.0,667.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,15249,TLH,"Tallahassee, FL",FL,2021,4,12,During Covid,2021-12-01
0.0,686.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11726,FOE,"Topeka, KS",KS,2021,4,11,During Covid,2021-11-01
0.0,689.0,UA,United Air Lines Inc.,11066,CMH,"Columbus, OH",OH,13871,OMA,"Omaha, NE",NE,2021,3,9,During Covid,2021-09-01
0.0,747.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11973,GPT,"Gulfport/Biloxi, MS",MS,11066,CMH,"Columbus, OH",OH,2021,1,1,During Covid,2021-01-01
0.0,749.0,5X,United Parcel Service,15370,TUL,"Tulsa, OK",OK,12917,LCK,"Columbus, OH",OH,2021,4,12,During Covid,2021-12-01
0.0,759.0,5X,United Parcel Service,11775,FSD,"Sioux Falls, SD",SD,12917,LCK,"Columbus, OH",OH,2021,3,7,During Covid,2021-07-01
0.0,802.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,13204,MCO,"Orlando, FL",FL,2021,2,6,During Covid,2021-06-01
0.0,802.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2021,3,7,During Covid,2021-07-01
0.0,802.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2021,4,11,During Covid,2021-11-01
0.0,802.0,UA,United Air Lines Inc.,13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2021,2,6,During Covid,2021-06-01
0.0,806.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,"New Orleans, LA",LA,11066,CMH,"Columbus, OH",OH,2021,4,10,During Covid,2021-10-01
0.0,806.0,WN,Southwest Airlines Co.,13495,MSY,"New Orleans, LA",LA,11066,CMH,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,807.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,10185,AEX,"Alexandria, LA",LA,2021,3,8,During Covid,2021-08-01
0.0,829.0,UA,United Air Lines Inc.,11066,CMH,"Columbus, OH",OH,15304,TPA,"Tampa, FL",FL,2021,3,7,During Covid,2021-07-01
0.0,914.0,AMQ,Ameristar Air Cargo,12917,LCK,"Columbus, OH",OH,11430,DTO,"Denton, TX",TX,2021,3,8,During Covid,2021-08-01
0.0,914.0,GFQ,Gulf And Caribbean Cargo,10171,ADS,"Dallas, TX",TX,11066,CMH,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,919.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,"Dallas, TX",TX,11066,CMH,"Columbus, OH",OH,2021,4,11,During Covid,2021-11-01
0.0,944.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11789,FTW,"Dallas/Fort Worth, TX",TX,11066,CMH,"Columbus, OH",OH,2021,4,10,During Covid,2021-10-01
0.0,973.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11697,FLL,"Fort Lauderdale, FL",FL,2021,1,1,During Covid,2021-01-01
0.0,973.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11697,FLL,"Fort Lauderdale, FL",FL,2021,3,7,During Covid,2021-07-01
0.0,973.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11697,FLL,"Fort Lauderdale, FL",FL,2021,4,10,During Covid,2021-10-01
0.0,973.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,FLL,"Fort Lauderdale, FL",FL,11066,CMH,"Columbus, OH",OH,2021,3,8,During Covid,2021-08-01
0.0,978.0,5X,United Parcel Service,13303,MIA,"Miami, FL",FL,12917,LCK,"Columbus, OH",OH,2021,4,11,During Covid,2021-11-01
0.0,978.0,5X,United Parcel Service,13303,MIA,"Miami, FL",FL,12917,LCK,"Columbus, OH",OH,2021,4,12,During Covid,2021-12-01
0.0,983.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,"Columbus, OH",OH,13898,OPF,"Miami, FL",FL,2021,4,11,During Covid,2021-11-01
0.0,983.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,"Miami, FL",FL,11066,CMH,"Columbus, OH",OH,2021,3,9,During Covid,2021-09-01
0.0,990.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,13303,MIA,"Miami, FL",FL,2021,2,4,During Covid,2021-04-01
0.0,990.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,13303,MIA,"Miami, FL",FL,2021,3,7,During Covid,2021-07-01
0.0,990.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,"Miami, FL",FL,11066,CMH,"Columbus, OH",OH,2021,3,8,During Covid,2021-08-01
0.0,1001.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,"Houston, TX",TX,11066,CMH,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,1001.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,"Houston, TX",TX,11066,CMH,"Columbus, OH",OH,2021,3,9,During Covid,2021-09-01
0.0,1069.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10423,AUS,"Austin, TX",TX,13958,OSU,"Columbus, OH",OH,2021,4,10,During Covid,2021-10-01
0.0,1073.0,UA,United Air Lines Inc.,10423,AUS,"Austin, TX",TX,11066,CMH,"Columbus, OH",OH,2021,3,7,During Covid,2021-07-01
0.0,1131.0,L2,Lynden Air Cargo Airlines,14683,SAT,"San Antonio, TX",TX,12917,LCK,"Columbus, OH",OH,2021,1,3,During Covid,2021-03-01
0.0,1154.0,OO,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2021,4,11,During Covid,2021-11-01
0.0,1249.0,AMQ,Ameristar Air Cargo,11415,DRT,"Del Rio, TX",TX,12917,LCK,"Columbus, OH",OH,2021,1,2,During Covid,2021-02-01
0.0,1249.0,AMQ,Ameristar Air Cargo,11415,DRT,"Del Rio, TX",TX,12917,LCK,"Columbus, OH",OH,2021,2,4,During Covid,2021-04-01
