TimeKey,CarrierKey,OriginKey,DestKey,PASSENGERS,DISTANCE
2021-01-01,106,11066,10994,2.0,514.0
2021-12-01,1100,11066,12108,2.0,549.0
2021-12-01,1100,12108,11066,2.0,549.0
2021-06-01,162,11066,13487,2.0,626.0
2021-01-01,106,10721,11066,2.0,640.0
2021-06-01,106,10721,11066,2.0,640.0
2021-10-01,106,10721,11066,2.0,640.0
2021-09-01,106,11066,15624,2.0,687.0
2021-12-01,106,11066,13871,2.0,689.0
2021-11-01,106,13871,11066,2.0,689.0
2021-11-01,10,11066,14321,2.0,696.0
2021-10-01,106,11066,13851,2.0,865.0
2021-07-01,817,11066,11259,2.0,919.0
2021-07-01,106,11066,12266,2.0,986.0
2021-10-01,106,11066,14683,2.0,1139.0
2021-05-01,106,11066,11109,2.0,1167.0
2021-08-01,817,11066,11503,2.0,1274.0
2021-11-01,106,11066,10140,2.0,1342.0
2021-12-01,106,11066,10140,2.0,1342.0
2021-09-01,106,11066,14869,2.0,1528.0
2021-01-01,106,11066,10713,2.0,1728.0
2021-09-01,106,13891,11066,2.0,1949.0
2021-04-01,817,15618,11066,2.0,1993.0
2021-06-01,106,11066,12892,2.0,1995.0
2021-08-01,106,11066,12892,2.0,1995.0
2021-07-01,106,14747,11066,2.0,2016.0
2021-09-01,106,11066,14893,2.0,2058.0
2021-10-01,106,11066,14689,2.0,2059.0
2021-10-01,106,11603,11066,2.0,2072.0
2021-04-01,106,11066,14771,2.0,2120.0
2021-11-01,106,11066,14771,2.0,2120.0
2021-12-01,106,11066,14771,2.0,2120.0
2021-08-01,162,11042,11066,3.0,112.0
2021-08-01,162,11066,11193,3.0,115.0
2021-09-01,1100,11066,16091,3.0,158.0
2021-11-01,106,13930,11066,3.0,296.0
2021-08-01,394,11066,12264,3.0,299.0
2021-05-01,394,11066,14320,3.0,300.0
2021-10-01,106,11278,11066,3.0,323.0
2021-07-01,394,11066,10693,3.0,337.0
2021-06-01,162,12197,11066,3.0,489.0
2021-06-01,106,13244,11066,3.0,518.0
2021-12-01,106,11066,11423,3.0,575.0
2021-03-01,106,14307,11066,3.0,612.0
2021-10-01,106,13296,11066,3.0,628.0
2021-06-01,106,12992,11066,3.0,629.0
2021-12-01,106,11066,13198,3.0,632.0
2021-07-01,631,10721,11066,3.0,640.0
2021-06-01,106,12448,11066,3.0,664.0
2021-01-01,106,11066,13871,3.0,689.0
2021-05-01,1776,11066,14027,3.0,932.0
2021-11-01,394,11066,10329,3.0,956.0
2021-10-01,106,11066,13303,3.0,990.0
2021-11-01,106,11066,13158,3.0,1213.0
2021-12-01,106,11066,13158,3.0,1213.0
2021-08-01,106,10849,11066,3.0,1480.0
2021-09-01,106,11066,15376,3.0,1653.0
2021-05-01,394,12211,11066,3.0,1772.0
2021-05-01,106,14843,11066,3.0,1794.0
2021-07-01,106,14570,11066,3.0,1950.0
2021-08-01,106,14679,11066,3.0,1964.0
2021-01-01,106,10800,11066,3.0,1986.0
2021-06-01,394,11066,15618,3.0,1993.0
2021-07-01,106,11066,12892,3.0,1995.0
2021-03-01,106,13796,11066,3.0,2110.0
2021-11-01,394,11433,11066,4.0,155.0
2021-10-01,106,13342,11066,4.0,330.0
2021-11-01,106,11066,14576,4.0,346.0
2021-02-01,92,11057,11066,4.0,347.0
2021-02-01,92,11066,11057,4.0,347.0
2021-01-01,106,11996,11066,4.0,354.0
2021-09-01,817,11066,14492,4.0,362.0
2021-03-01,106,11066,15016,4.0,409.0
2021-03-01,106,11066,13931,4.0,421.0
2021-11-01,106,13931,11066,4.0,421.0
2021-07-01,1100,11066,11961,4.0,577.0
2021-07-01,1100,11961,11066,4.0,577.0
2021-11-01,106,12451,11066,4.0,659.0
2021-12-01,106,11066,12448,4.0,664.0
2021-10-01,106,11481,11066,4.0,684.0
2021-03-01,106,14321,11066,4.0,696.0
2021-04-01,106,14321,11066,4.0,696.0
2021-12-01,106,14321,11066,4.0,696.0
2021-07-01,106,13851,11066,4.0,865.0
2021-09-01,106,13851,11066,4.0,865.0
2021-02-01,1070,11624,11066,4.0,1066.0
2021-08-01,106,11066,10423,4.0,1073.0
2021-06-01,106,11066,14869,4.0,1528.0
2021-11-01,106,11066,11884,4.0,1793.0
2021-10-01,106,11066,10800,4.0,1986.0
2021-12-01,394,11066,15618,4.0,1993.0
2021-10-01,106,11066,14747,4.0,2016.0
2021-03-01,106,14747,11066,4.0,2016.0
2021-10-01,106,11066,14057,4.0,2034.0
2021-08-01,106,11066,13796,4.0,2110.0
2021-03-01,106,11066,14771,4.0,2120.0
2021-12-01,106,11066,14492,5.0,362.0
2021-03-01,394,11066,15167,5.0,469.0
2021-06-01,394,15167,11066,5.0,469.0
2021-08-01,106,11066,12953,5.0,479.0
2021-03-01,92,16876,11066,5.0,528.0
2021-10-01,106,11066,10529,5.0,550.0
2021-04-01,106,13198,11066,5.0,632.0
2021-08-01,106,12448,11066,5.0,664.0
2021-12-01,106,11481,11066,5.0,684.0
2021-06-01,106,11066,13851,5.0,865.0
2021-07-01,631,14635,11066,5.0,930.0
2021-11-01,106,11066,12266,5.0,986.0
2021-11-01,106,12266,11066,5.0,986.0
2021-10-01,106,11066,11540,5.0,1428.0
2021-04-01,106,11066,14869,5.0,1528.0
2021-01-01,106,15376,11066,5.0,1653.0
2021-06-01,106,11884,11066,5.0,1793.0
2021-01-01,106,11066,13891,5.0,1949.0
2021-10-01,106,11066,13891,5.0,1949.0
2021-07-01,106,13891,11066,5.0,1949.0
2021-06-01,106,14679,11066,5.0,1964.0
2021-06-01,394,15618,11066,5.0,1993.0
2021-05-01,106,11066,12892,5.0,1995.0
2021-09-01,106,11603,11066,5.0,2072.0
2021-01-01,106,13796,11066,5.0,2110.0
2021-09-01,106,13796,11066,5.0,2110.0
2021-09-01,106,11066,11057,6.0,347.0
2021-03-01,394,15167,11066,6.0,469.0
2021-12-01,1925,11066,15167,6.0,469.0
2021-09-01,106,11066,12391,6.0,519.0
2021-11-01,106,12391,11066,6.0,519.0
2021-09-01,631,11298,11066,6.0,926.0
2021-01-01,106,11066,10423,6.0,1073.0
2021-01-01,106,11066,12094,6.0,1283.0
2021-04-01,106,11066,10140,6.0,1342.0
2021-10-01,106,11884,11066,6.0,1793.0
2021-09-01,106,12954,11066,6.0,1985.0
2021-03-01,394,15618,11066,6.0,1993.0
2021-01-01,106,12892,11066,6.0,1995.0
2021-09-01,394,10559,11066,6.0,2016.0
2021-09-01,394,11066,10559,6.0,2016.0
2021-08-01,106,14747,11066,6.0,2016.0
2021-07-01,106,11066,13796,6.0,2110.0
2021-08-01,106,13796,11066,6.0,2110.0
2021-01-01,106,11066,13931,7.0,421.0
2021-03-01,106,13931,11066,7.0,421.0
2021-02-01,394,11066,15167,7.0,469.0
2021-09-01,106,11066,14685,7.0,551.0
2021-10-01,106,14685,11066,7.0,551.0
2021-08-01,631,10721,11066,7.0,640.0
2021-10-01,106,11066,13871,7.0,689.0
2021-03-01,106,14193,11066,7.0,700.0
2021-11-01,631,13204,11066,7.0,802.0
2021-08-01,106,13851,11066,7.0,865.0
2021-09-01,394,11259,11066,7.0,919.0
2021-01-01,106,10423,11066,7.0,1073.0
2021-07-01,106,11066,10423,7.0,1073.0
2021-03-01,106,11066,14683,7.0,1139.0
2021-09-01,106,14683,11066,7.0,1139.0
2021-09-01,106,11066,11140,7.0,1186.0
2021-09-01,106,11066,12206,7.0,1274.0
2021-03-01,106,12094,11066,7.0,1283.0
2021-10-01,106,11066,10140,7.0,1342.0
2021-09-01,106,11066,11884,7.0,1793.0
2021-03-01,394,11066,15618,7.0,1993.0
2021-04-01,106,11066,14831,7.0,2102.0
2021-04-01,106,11066,13796,7.0,2110.0
2021-09-01,631,11066,11433,8.0,155.0
2021-03-01,1070,11066,15412,8.0,295.0
2021-09-01,106,11066,12264,8.0,299.0
2021-10-01,106,11066,12264,8.0,299.0
2021-10-01,106,14492,11066,8.0,362.0
2021-09-01,106,12953,11066,8.0,479.0
2021-01-01,106,11066,10529,8.0,550.0
2021-07-01,92,13958,14685,8.0,558.0
2021-11-01,106,11066,13198,8.0,632.0
2021-12-01,106,13871,11066,8.0,689.0
2021-01-01,106,11066,13495,8.0,806.0
2021-06-01,106,13851,11066,8.0,865.0
2021-10-01,817,11066,11259,8.0,919.0
2021-03-01,106,11066,13303,8.0,990.0
2021-04-01,106,14683,11066,8.0,1139.0
2021-09-01,106,11066,11540,8.0,1428.0
2021-07-01,394,10779,11066,8.0,1546.0
2021-01-01,106,11066,14843,8.0,1794.0
2021-01-01,106,11066,14679,8.0,1964.0
2021-01-01,106,14908,11066,8.0,1974.0
2021-07-01,394,11066,15618,8.0,1993.0
2021-08-01,394,11066,15618,8.0,1993.0
2021-02-01,394,15618,11066,8.0,1993.0
2021-04-01,106,11066,14747,8.0,2016.0
2021-05-01,106,14747,11066,8.0,2016.0
2021-10-01,106,14057,11066,8.0,2034.0
2021-10-01,106,14831,11066,8.0,2102.0
2021-10-01,106,11066,13796,8.0,2110.0
2021-04-01,106,13796,11066,8.0,2110.0
2021-09-01,106,11066,14771,8.0,2120.0
2021-12-01,394,11066,13485,9.0,398.0
2021-12-01,106,13931,11066,9.0,421.0
2021-12-01,106,11066,13244,9.0,518.0
2021-06-01,106,11066,12391,9.0,519.0
2021-09-01,106,11066,13487,9.0,626.0
2021-07-01,106,12992,11066,9.0,629.0
2021-05-01,106,11066,13198,9.0,632.0
2021-11-01,106,11066,12448,9.0,664.0
2021-09-01,394,11066,11259,9.0,919.0
2021-12-01,106,12266,11066,9.0,986.0
2021-09-01,106,11884,11066,9.0,1793.0
2021-05-01,106,14570,11066,9.0,1950.0
2021-11-01,394,11066,15618,9.0,1993.0
2021-12-01,106,14771,11066,9.0,2120.0
2021-10-01,106,14524,11066,10.0,347.0
2021-12-01,394,13485,11066,10.0,398.0
2021-01-01,106,13931,11066,10.0,421.0
2021-11-01,106,11066,10257,10.0,509.0
2021-10-01,106,10994,11066,10.0,514.0
2021-11-01,106,13198,11066,10.0,632.0
2021-08-01,106,11066,13851,10.0,865.0
2021-01-01,106,14683,11066,10.0,1139.0
2021-03-01,106,14683,11066,10.0,1139.0
2021-11-01,106,14683,11066,10.0,1139.0
2021-11-01,106,12206,11066,10.0,1274.0
2021-03-01,106,11066,12094,10.0,1283.0
2021-11-01,106,10140,11066,10.0,1342.0
2021-09-01,106,11066,10140,10.0,1342.0
2021-03-01,106,11066,14843,10.0,1794.0
2021-04-01,106,10800,11066,10.0,1986.0
2021-11-01,106,12892,11066,10.0,1995.0
2021-06-01,106,14747,11066,10.0,2016.0
2021-09-01,106,14893,11066,10.0,2058.0
2021-11-01,394,13796,11066,10.0,2110.0
2021-12-01,394,11066,15167,11.0,469.0
2021-09-01,106,13296,11066,11.0,628.0
2021-05-01,106,10721,11066,11.0,640.0
2021-10-01,394,11066,15304,11.0,829.0
2021-11-01,394,11066,14986,11.0,869.0
2021-01-01,106,14027,11066,11.0,932.0
2021-08-01,106,11066,12266,11.0,986.0
2021-10-01,106,13303,11066,11.0,990.0
2021-04-01,106,10423,11066,11.0,1073.0
2021-02-01,106,14683,11066,11.0,1139.0
2021-12-01,106,11066,11884,11.0,1793.0
2021-12-01,106,11884,11066,11.0,1793.0
2021-09-01,817,11066,15618,11.0,1993.0
2021-09-01,817,15618,11066,11.0,1993.0
2021-11-01,394,15618,11066,11.0,1993.0
2021-11-01,106,11066,14893,11.0,2058.0
2021-11-01,394,11066,13796,11.0,2110.0
2021-11-01,106,11066,10599,12.0,492.0
2021-11-01,106,11066,13495,12.0,806.0
2021-07-01,106,11066,13851,12.0,865.0
2021-12-01,394,11066,14986,12.0,869.0
2021-11-01,394,10329,11066,12.0,956.0
2021-02-01,394,11066,13501,12.0,1058.0
2021-02-01,394,13501,11066,12.0,1058.0
2021-11-01,106,11066,11540,12.0,1428.0
2021-08-01,106,13891,11066,12.0,1949.0
2021-09-01,106,14908,11066,12.0,1974.0
2021-08-01,394,15618,11066,12.0,1993.0
2021-03-01,106,11066,14831,12.0,2102.0
2021-01-01,106,14122,11066,13.0,145.0
2021-09-01,106,11066,12953,13.0,479.0
2021-01-01,106,10994,11066,13.0,514.0
2021-08-01,1070,10529,11066,13.0,550.0
2021-10-01,106,12451,11066,13.0,659.0
2021-06-01,106,13871,11066,13.0,689.0
2021-12-01,106,14683,11066,13.0,1139.0
2021-12-01,106,12206,11066,13.0,1274.0
2021-11-01,106,11066,15376,13.0,1653.0
2021-08-01,106,11884,11066,13.0,1793.0
2021-10-01,106,11066,14843,13.0,1794.0
2021-04-01,106,14843,11066,13.0,1794.0
2021-09-01,106,14492,11066,14.0,362.0
2021-03-01,106,11066,14100,14.0,406.0
2021-10-01,106,11066,12953,14.0,479.0
2021-03-01,106,13244,11066,14.0,518.0
2021-11-01,106,11066,13871,14.0,689.0
2021-08-01,106,13871,11066,14.0,689.0
2021-11-01,106,14321,11066,14.0,696.0
2021-01-01,106,14193,11066,14.0,700.0
2021-05-01,106,11066,10140,14.0,1342.0
2021-06-01,106,13891,11066,14.0,1949.0
2021-04-01,106,14831,11066,14.0,2102.0
2021-06-01,106,11066,13796,14.0,2110.0
2021-07-01,106,11066,11278,15.0,323.0
2021-11-01,106,11066,14492,15.0,362.0
2021-02-01,106,10994,11066,15.0,514.0
2021-08-01,631,10529,11066,15.0,550.0
2021-07-01,106,13198,11066,15.0,632.0
2021-12-01,106,11066,13495,15.0,806.0
2021-07-01,106,11884,11066,15.0,1793.0
2021-11-01,106,11884,11066,15.0,1793.0
2021-04-01,106,14570,11066,15.0,1950.0
2021-11-01,106,11066,10800,15.0,1986.0
2021-09-01,106,11066,14689,15.0,2059.0
2021-09-01,106,13342,11066,16.0,330.0
2021-10-01,106,12391,11066,16.0,519.0
2021-09-01,106,14027,11066,16.0,932.0
2021-09-01,106,11066,12266,16.0,986.0
2021-03-01,106,10423,11066,16.0,1073.0
2021-01-01,106,11066,14683,16.0,1139.0
2021-07-01,106,11066,14869,16.0,1528.0
2021-12-01,106,11066,14908,16.0,1974.0
2021-01-01,106,14747,11066,16.0,2016.0
2021-12-01,106,14831,11066,16.0,2102.0
2021-10-01,106,11057,11066,17.0,347.0
2021-08-01,106,11066,12391,17.0,519.0
2021-09-01,106,11066,10529,17.0,550.0
2021-06-01,106,13487,11066,17.0,626.0
2021-10-01,106,11066,12992,17.0,629.0
2021-09-01,106,13198,11066,17.0,632.0
2021-09-01,106,13871,11066,17.0,689.0
2021-12-01,106,12896,11066,17.0,1134.0
2021-10-01,106,11066,14576,18.0,346.0
2021-12-01,817,11066,11618,18.0,463.0
2021-12-01,817,11618,11066,18.0,463.0
2021-12-01,394,15167,11066,18.0,469.0
2021-07-01,106,11066,12391,18.0,519.0
2021-11-01,106,11481,11066,18.0,684.0
2021-08-01,106,11066,15624,18.0,687.0
2021-07-01,106,13871,11066,18.0,689.0
2021-12-01,106,11066,12266,18.0,986.0
2021-10-01,106,14570,11066,18.0,1950.0
2021-09-01,106,11066,14679,18.0,1964.0
2021-12-01,106,10800,11066,18.0,1986.0
2021-09-01,106,12892,11066,18.0,1995.0
2021-06-01,106,11066,14831,18.0,2102.0
2021-09-01,106,11066,11278,19.0,323.0
2021-09-01,106,11066,14100,19.0,406.0
2021-12-01,106,11066,13577,19.0,488.0
2021-07-01,106,11066,13487,19.0,626.0
2021-06-01,106,11066,14683,19.0,1139.0
2021-10-01,106,14869,11066,19.0,1528.0
2021-05-01,106,13198,11066,20.0,632.0
2021-04-01,106,11066,11109,20.0,1167.0
2021-06-01,106,11066,11109,20.0,1167.0
2021-04-01,106,11066,11986,21.0,241.0
2021-09-01,1070,11066,10821,21.0,337.0
2021-03-01,106,11066,14492,21.0,362.0
2021-07-01,106,14307,11066,21.0,612.0
2021-08-01,106,11066,13487,21.0,626.0
2021-07-01,106,11066,15624,21.0,687.0
2021-06-01,106,11066,10423,21.0,1073.0
2021-11-01,106,12896,11066,21.0,1134.0
2021-09-01,106,11066,14683,21.0,1139.0
2021-10-01,106,11066,11140,21.0,1186.0
2021-03-01,106,14843,11066,21.0,1794.0
2021-09-01,106,14057,11066,21.0,2034.0
2021-11-01,2360,11066,10683,22.0,207.0
2021-01-01,2345,11066,10821,22.0,337.0
2021-06-01,106,11066,11057,22.0,347.0
2021-11-01,2360,11003,11066,22.0,479.0
2021-10-01,106,10140,11066,22.0,1342.0
2021-11-01,106,10849,11066,22.0,1480.0
2021-03-01,106,11066,14869,22.0,1528.0
2021-07-01,106,11066,15376,22.0,1653.0
2021-11-01,106,10713,11066,22.0,1728.0
2021-01-01,106,11066,12892,22.0,1995.0
2021-06-01,106,11066,11996,23.0,354.0
2021-11-01,106,11066,13244,23.0,518.0
2021-01-01,106,13244,11066,23.0,518.0
2021-10-01,106,11066,14570,23.0,1950.0
2021-04-01,106,12892,11066,23.0,1995.0
2021-10-01,106,14747,11066,23.0,2016.0
2021-10-01,106,11986,11066,24.0,241.0
2021-12-01,106,13342,11066,24.0,330.0
2021-09-01,106,11066,14492,24.0,362.0
2021-02-01,2360,11066,11003,24.0,479.0
2021-10-01,106,15624,11066,24.0,687.0
2021-10-01,106,14193,11066,24.0,700.0
2021-10-01,92,11066,11252,24.0,753.0
2021-10-01,92,11252,11066,24.0,753.0
2021-12-01,1070,14635,11066,24.0,930.0
2021-03-01,106,11066,10713,24.0,1728.0
2021-05-01,106,11066,14747,24.0,2016.0
2021-11-01,106,14689,11066,24.0,2059.0
2021-12-01,106,14689,11066,24.0,2059.0
2021-11-01,2345,11066,11067,25.0,286.0
2021-02-01,1875,11066,12264,25.0,299.0
2021-02-01,1875,12264,11066,25.0,299.0
2021-08-01,106,11066,11278,25.0,323.0
2021-08-01,106,11066,11057,25.0,347.0
2021-03-01,2643,11066,14100,25.0,406.0
2021-10-01,87,13487,11066,25.0,626.0
2021-02-01,2345,11066,13487,25.0,626.0
2021-02-01,2345,13487,11066,25.0,626.0
2021-11-01,2345,13487,11066,25.0,626.0
2021-08-01,106,11066,13198,25.0,632.0
2021-12-01,106,11066,10800,25.0,1986.0
2021-09-01,2345,13230,11066,26.0,325.0
2021-05-01,631,11066,10980,26.0,365.0
2021-10-01,106,12953,11066,26.0,479.0
2021-06-01,106,11066,12992,26.0,629.0
2021-10-01,106,11109,11066,26.0,1167.0
2021-12-01,106,10849,11066,26.0,1480.0
2021-03-01,106,11066,11986,27.0,241.0
2021-12-01,106,11996,11066,27.0,354.0
2021-04-01,92,11066,11003,27.0,479.0
2021-09-01,106,11066,10994,27.0,514.0
2021-06-01,106,13198,11066,27.0,632.0
2021-09-01,106,14321,11066,27.0,696.0
2021-06-01,106,11066,12206,27.0,1274.0
2021-07-01,106,11066,14843,27.0,1794.0
2021-12-01,106,14908,11066,27.0,1974.0
2021-02-01,2360,10683,11066,28.0,207.0
2021-02-01,2360,11066,10683,28.0,207.0
2021-05-01,2345,11066,12264,28.0,299.0
2021-05-01,2345,12264,11066,28.0,299.0
2021-03-01,92,11066,13487,28.0,626.0
2021-03-01,92,13487,11066,28.0,626.0
2021-07-01,106,11066,11109,28.0,1167.0
2021-04-01,106,11996,11066,29.0,354.0
2021-06-01,106,11996,11066,29.0,354.0
2021-10-01,106,11066,14492,29.0,362.0
2021-01-01,2147,11066,11003,29.0,479.0
2021-09-01,106,11066,12992,29.0,629.0
2021-11-01,106,11066,12992,29.0,629.0
2021-01-01,106,13495,11066,29.0,806.0
2021-01-01,2147,12884,11066,30.0,211.0
2021-06-01,106,11986,11066,30.0,241.0
2021-11-01,106,11066,10994,30.0,514.0
2021-11-01,2360,11066,13029,30.0,733.0
2021-12-01,106,11066,15376,30.0,1653.0
2021-12-01,106,14570,11066,30.0,1950.0
2021-03-01,106,10800,11066,30.0,1986.0
2021-01-01,106,11066,14831,30.0,2102.0
2021-11-01,106,13244,11066,31.0,518.0
2021-06-01,106,11066,14685,31.0,551.0
2021-07-01,106,14685,11066,31.0,551.0
2021-04-01,106,11066,12451,31.0,659.0
2021-09-01,106,11066,13871,31.0,689.0
2021-07-01,106,11066,13495,31.0,806.0
2021-12-01,106,11066,11540,31.0,1428.0
2021-09-01,106,11066,14570,31.0,1950.0
2021-09-01,106,14570,11066,31.0,1950.0
2021-07-01,106,12954,11066,31.0,1985.0
2021-12-01,106,11066,11996,32.0,354.0
2021-06-01,106,11066,14492,32.0,362.0
2021-09-01,106,10721,11066,32.0,640.0
2021-06-01,106,11066,13495,32.0,806.0
2021-02-01,106,11066,13303,32.0,990.0
2021-06-01,1070,11624,11066,32.0,1066.0
2021-10-01,106,14683,11066,32.0,1139.0
2021-08-01,106,11066,11109,32.0,1167.0
2021-11-01,106,11066,11109,32.0,1167.0
2021-04-01,106,14679,11066,32.0,1964.0
2021-11-01,106,14679,11066,32.0,1964.0
2021-12-01,106,12892,11066,32.0,1995.0
2021-08-01,85,11066,12264,33.0,299.0
2021-08-01,85,12264,11066,33.0,299.0
2021-07-01,85,11066,13230,33.0,325.0
2021-07-01,106,11066,11057,33.0,347.0
2021-11-01,106,11066,11996,33.0,354.0
2021-10-01,87,13485,11066,33.0,398.0
2021-06-01,85,14100,11066,33.0,406.0
2021-10-01,2345,14100,11066,33.0,406.0
2021-05-01,2345,11618,11066,33.0,463.0
2021-12-01,106,11066,10599,33.0,492.0
2021-06-01,106,14685,11066,33.0,551.0
2021-12-01,106,12451,11066,33.0,659.0
2021-12-01,106,11066,15624,33.0,687.0
2021-04-01,2345,11066,11697,33.0,973.0
2021-11-01,85,11066,14711,34.0,272.0
2021-11-01,85,14711,11066,34.0,272.0
2021-11-01,2345,11066,13930,34.0,296.0
2021-10-01,1348,12264,11066,34.0,299.0
2021-11-01,106,11996,11066,34.0,354.0
2021-07-01,106,11066,14492,34.0,362.0
2021-06-01,85,11066,14100,34.0,406.0
2021-05-01,2345,11066,11618,34.0,463.0
2021-02-01,106,13244,11066,34.0,518.0
2021-05-01,2345,10540,11066,34.0,628.0
2021-05-01,2345,11066,10540,34.0,628.0
2021-09-01,2345,11066,13204,34.0,802.0
2021-09-01,2345,13204,11066,34.0,802.0
2021-05-01,2345,11697,11066,34.0,973.0
2021-07-01,106,14683,11066,34.0,1139.0
2021-08-01,106,11066,14869,34.0,1528.0
2021-12-01,106,14679,11066,34.0,1964.0
2021-11-01,1070,12339,11066,35.0,182.0
2021-08-01,85,11066,13930,35.0,296.0
2021-01-01,3388,11066,14100,35.0,406.0
2021-04-01,2345,11066,14100,35.0,406.0
2021-04-01,2345,14100,11066,35.0,406.0
2021-07-01,85,11066,10397,35.0,447.0
2021-01-01,2,12917,10994,35.0,503.0
2021-01-01,106,11066,12451,35.0,659.0
2021-07-01,631,11697,11066,35.0,973.0
2021-06-01,106,11066,15376,35.0,1653.0
2021-06-01,106,11066,11884,35.0,1793.0
2021-11-01,106,13891,11066,35.0,1949.0
2021-06-01,106,11066,14570,35.0,1950.0
2021-02-01,106,11066,14831,35.0,2102.0
2021-08-01,85,13930,11066,36.0,296.0
2021-07-01,85,10693,11066,36.0,337.0
2021-07-01,85,11066,10693,36.0,337.0
2021-12-01,631,13485,11066,36.0,398.0
2021-10-01,2345,11066,14100,36.0,406.0
2021-07-01,85,10397,11066,36.0,447.0
2021-08-01,85,11066,11618,36.0,463.0
2021-07-01,85,11618,11066,36.0,463.0
2021-08-01,85,11618,11066,36.0,463.0
2021-07-01,85,10540,11066,36.0,628.0
2021-07-01,85,11066,10540,36.0,628.0
2021-09-01,2345,10540,11066,36.0,628.0
2021-09-01,2345,11066,10540,36.0,628.0
2021-12-01,106,14193,11066,36.0,700.0
2021-10-01,2345,11066,11697,36.0,973.0
2021-10-01,2345,11697,11066,36.0,973.0
2021-12-01,106,11066,14869,36.0,1528.0
2021-12-01,106,11066,14679,36.0,1964.0
2021-09-01,106,10800,11066,36.0,1986.0
2021-10-01,2345,11066,12264,37.0,299.0
2021-10-01,2345,10693,11066,37.0,337.0
2021-10-01,2345,11066,10693,37.0,337.0
2021-12-01,631,11066,13485,37.0,398.0
2021-08-01,106,11066,12992,37.0,629.0
2021-09-01,85,11066,11259,37.0,919.0
2021-09-01,85,11259,11066,37.0,919.0
2021-09-01,2345,11697,11066,37.0,973.0
2021-06-01,85,10423,11066,37.0,1073.0
2021-06-01,85,11066,10423,37.0,1073.0
2021-08-01,106,11066,13891,37.0,1949.0
2021-10-01,106,11066,12892,37.0,1995.0
2021-10-01,106,11066,14893,37.0,2058.0
2021-06-01,85,11066,13930,38.0,296.0
2021-10-01,2345,12264,11066,38.0,299.0
2021-10-01,2643,11066,11278,38.0,323.0
2021-11-01,106,13342,11066,38.0,330.0
2021-03-01,106,11996,11066,38.0,354.0
2021-08-01,85,11066,10397,38.0,447.0
2021-10-01,2345,11066,11618,38.0,463.0
2021-10-01,2345,11618,11066,38.0,463.0
2021-12-01,106,13244,11066,38.0,518.0
2021-01-01,2,12917,14685,38.0,539.0
2021-02-01,106,11066,12451,38.0,659.0
2021-06-01,106,14683,11066,38.0,1139.0
2021-09-01,106,11066,13891,38.0,1949.0
2021-08-01,2345,11066,10559,38.0,2016.0
2021-03-01,85,11067,11066,39.0,286.0
2021-11-01,2345,13930,11066,39.0,296.0
2021-09-01,106,10994,11066,39.0,514.0
2021-09-01,106,11066,11481,39.0,684.0
2021-08-01,106,12954,11066,39.0,1985.0
2021-05-01,106,12892,11066,39.0,1995.0
2021-03-01,85,11066,11067,40.0,286.0
2021-06-01,85,13930,11066,40.0,296.0
2021-05-01,1875,11066,12264,40.0,299.0
2021-06-01,106,14524,11066,40.0,347.0
2021-07-01,2722,13931,11066,40.0,421.0
2021-11-01,106,11066,11423,40.0,575.0
2021-06-01,106,11066,13198,40.0,632.0
2021-08-01,2345,11259,11066,40.0,919.0
2021-08-01,106,11066,12206,40.0,1274.0
2021-11-01,106,11066,14869,40.0,1528.0
2021-01-01,67,12264,11066,41.0,299.0
2021-08-01,106,13198,11066,41.0,632.0
2021-06-01,106,11066,15624,41.0,687.0
2021-10-01,106,14843,11066,41.0,1794.0
2021-04-01,106,11066,10800,41.0,1986.0
2021-11-01,631,11433,11066,42.0,155.0
2021-11-01,631,11066,12264,42.0,299.0
2021-05-01,85,11066,14492,42.0,362.0
2021-05-01,85,14492,11066,42.0,362.0
2021-07-01,85,11066,12197,42.0,489.0
2021-07-01,85,12197,11066,42.0,489.0
2021-11-01,631,12197,11066,42.0,489.0
2021-09-01,106,11066,10800,42.0,1986.0
2021-09-01,106,11066,13796,42.0,2110.0
2021-10-01,85,13232,11066,43.0,283.0
2021-01-01,67,11066,12264,43.0,299.0
2021-10-01,67,12264,11066,43.0,299.0
2021-09-01,106,11278,11066,43.0,323.0
2021-02-01,85,11066,14492,43.0,362.0
2021-11-01,631,11066,12197,43.0,489.0
2021-11-01,2529,11066,13487,43.0,626.0
2021-12-01,106,11066,12992,43.0,629.0
2021-10-01,85,11066,14107,43.0,1670.0
2021-07-01,106,14908,11066,43.0,1974.0
2021-06-01,106,12954,11066,43.0,1985.0
2021-10-01,85,11066,14122,44.0,145.0
2021-10-01,85,14122,11066,44.0,145.0
2021-12-01,2574,11618,11066,44.0,463.0
2021-09-01,2345,11618,11066,44.0,463.0
2021-06-01,106,14321,11066,44.0,696.0
2021-12-01,2574,11066,14831,44.0,2102.0
2021-09-01,85,11066,15380,45.0,355.0
2021-09-01,85,15380,11066,45.0,355.0
2021-04-01,85,11066,11618,45.0,463.0
2021-04-01,85,11618,11066,45.0,463.0
2021-12-01,106,11066,12953,45.0,479.0
2021-10-01,2345,11066,13204,45.0,802.0
2021-10-01,2345,13204,11066,45.0,802.0
2021-03-01,69,11066,14683,45.0,1139.0
2021-03-01,85,10693,11066,46.0,337.0
2021-04-01,631,11066,10693,46.0,337.0
2021-11-01,106,14492,11066,46.0,362.0
